/home/akshay/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:107: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 9010). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:109.)
  return torch._C._cuda_getDeviceCount() > 0
global_step=528000, episodic_return=[2713.0017]
SPS: 1184
global_step=529000, episodic_return=[1011.95123]
global_step=530000, episodic_return=[2610.6736]
SPS: 1184
global_step=531000, episodic_return=[2858.8428]
global_step=532000, episodic_return=[2805.4153]
SPS: 1183
global_step=533000, episodic_return=[2601.5706]
global_step=534000, episodic_return=[1342.9352]
SPS: 1183
global_step=535000, episodic_return=[2053.4592]
global_step=536000, episodic_return=[3022.1794]
SPS: 1184
global_step=537000, episodic_return=[2809.0776]
global_step=538000, episodic_return=[2716.8472]
SPS: 1184
global_step=539000, episodic_return=[1507.1826]
global_step=540000, episodic_return=[2797.002]
SPS: 1183
global_step=541000, episodic_return=[2560.2698]
global_step=542000, episodic_return=[2700.0327]
SPS: 1184
global_step=543000, episodic_return=[779.91907]
global_step=544000, episodic_return=[2599.0354]
SPS: 1184
global_step=545000, episodic_return=[2541.0103]
global_step=546000, episodic_return=[2655.403]
SPS: 1183
global_step=547000, episodic_return=[2859.568]
global_step=548000, episodic_return=[2628.1484]
SPS: 1183
global_step=549000, episodic_return=[2101.5398]
global_step=550000, episodic_return=[2852.5476]
SPS: 1183
global_step=551000, episodic_return=[2828.1157]
global_step=552000, episodic_return=[2888.8228]
SPS: 1184
global_step=553000, episodic_return=[519.8424]
global_step=554000, episodic_return=[2863.3157]
global_step=555000, episodic_return=[2845.0588]
SPS: 1183
global_step=556000, episodic_return=[2768.3984]
global_step=557000, episodic_return=[2744.5867]
SPS: 1183
global_step=558000, episodic_return=[2817.8416]
global_step=559000, episodic_return=[2786.2893]
SPS: 1183
global_step=560000, episodic_return=[2657.7212]
global_step=561000, episodic_return=[2923.7937]
SPS: 1184
global_step=562000, episodic_return=[2460.1152]
global_step=563000, episodic_return=[2482.8435]
SPS: 1183
global_step=564000, episodic_return=[1703.9323]
global_step=565000, episodic_return=[1026.8314]
SPS: 1183
global_step=566000, episodic_return=[2966.7295]
global_step=567000, episodic_return=[2740.321]
SPS: 1184
global_step=568000, episodic_return=[2668.8655]
global_step=569000, episodic_return=[2807.4797]
SPS: 1182
global_step=570000, episodic_return=[2807.454]
global_step=571000, episodic_return=[2795.5981]
SPS: 1183
global_step=572000, episodic_return=[2727.9653]
global_step=573000, episodic_return=[2928.6543]
SPS: 1183
global_step=574000, episodic_return=[2818.7383]
global_step=575000, episodic_return=[2489.6807]
SPS: 1183
global_step=576000, episodic_return=[2670.6306]
global_step=577000, episodic_return=[2659.2385]
SPS: 1183
global_step=578000, episodic_return=[2818.8596]
global_step=579000, episodic_return=[2946.528]
SPS: 1183
global_step=580000, episodic_return=[1012.6941]
global_step=581000, episodic_return=[2989.7883]
SPS: 1183
global_step=582000, episodic_return=[2131.1023]
global_step=583000, episodic_return=[1708.0841]
SPS: 1183
global_step=584000, episodic_return=[2922.175]
global_step=585000, episodic_return=[2892.638]
SPS: 1183
global_step=586000, episodic_return=[2975.494]
global_step=587000, episodic_return=[2690.8452]
SPS: 1183
global_step=588000, episodic_return=[1584.3063]
global_step=589000, episodic_return=[1171.9369]
SPS: 1183
global_step=590000, episodic_return=[2709.0828]
global_step=591000, episodic_return=[2884.4907]
SPS: 1182
global_step=592000, episodic_return=[3001.5557]
global_step=593000, episodic_return=[2852.11]
SPS: 1183
global_step=594000, episodic_return=[2721.3137]
global_step=595000, episodic_return=[746.0692]
SPS: 1183
global_step=596000, episodic_return=[2607.0396]
global_step=597000, episodic_return=[2808.8894]
global_step=598000, episodic_return=[2816.535]
SPS: 1183
global_step=599000, episodic_return=[2802.2651]
global_step=600000, episodic_return=[2498.7375]
SPS: 1182
global_step=601000, episodic_return=[581.2254]
global_step=602000, episodic_return=[3208.9016]
SPS: 1183
global_step=603000, episodic_return=[2516.5146]
global_step=604000, episodic_return=[2693.521]
SPS: 1183
global_step=605000, episodic_return=[1863.4333]
global_step=606000, episodic_return=[1711.5677]
SPS: 1183
global_step=607000, episodic_return=[2986.7788]
global_step=608000, episodic_return=[2866.6213]
SPS: 1183
global_step=609000, episodic_return=[2236.1995]
global_step=610000, episodic_return=[2815.5999]
SPS: 1183
global_step=611000, episodic_return=[2783.71]
global_step=612000, episodic_return=[1415.6299]
SPS: 1183
global_step=613000, episodic_return=[2882.274]
global_step=614000, episodic_return=[2790.6262]
SPS: 1182
global_step=615000, episodic_return=[2804.4604]
global_step=616000, episodic_return=[2364.3892]
SPS: 1182
global_step=617000, episodic_return=[2896.6677]
global_step=618000, episodic_return=[1100.954]
SPS: 1183
global_step=619000, episodic_return=[2876.3054]
global_step=620000, episodic_return=[1001.52106]
SPS: 1183
global_step=621000, episodic_return=[2824.0928]
global_step=622000, episodic_return=[3002.829]
SPS: 1183
global_step=623000, episodic_return=[2846.6218]
global_step=624000, episodic_return=[2851.2998]
SPS: 1183
global_step=625000, episodic_return=[2765.1096]
global_step=626000, episodic_return=[2867.9053]
SPS: 1183
global_step=627000, episodic_return=[2986.3591]
global_step=628000, episodic_return=[2573.2173]
SPS: 1184
global_step=629000, episodic_return=[1521.4199]
global_step=630000, episodic_return=[2606.0337]
SPS: 1183
global_step=631000, episodic_return=[1504.528]
global_step=632000, episodic_return=[2942.5525]
SPS: 1183
global_step=633000, episodic_return=[2570.824]
global_step=634000, episodic_return=[2213.335]
SPS: 1184
global_step=635000, episodic_return=[1631.2745]
global_step=636000, episodic_return=[2734.6704]
SPS: 1182
global_step=637000, episodic_return=[2816.705]
global_step=638000, episodic_return=[2176.9695]
SPS: 1183
global_step=639000, episodic_return=[779.8041]
global_step=640000, episodic_return=[725.60254]
global_step=641000, episodic_return=[2851.6787]
SPS: 1183
global_step=642000, episodic_return=[2813.1716]
global_step=643000, episodic_return=[2793.6965]
SPS: 1183
global_step=644000, episodic_return=[2314.226]
global_step=645000, episodic_return=[3013.2852]
SPS: 1183
global_step=646000, episodic_return=[2839.2766]
global_step=647000, episodic_return=[1771.666]
SPS: 1183
global_step=648000, episodic_return=[2942.2]
global_step=649000, episodic_return=[3090.9365]
SPS: 1183
global_step=650000, episodic_return=[2942.902]
global_step=651000, episodic_return=[2556.657]
SPS: 1184
global_step=652000, episodic_return=[1043.759]
global_step=653000, episodic_return=[933.0438]
SPS: 1183
global_step=654000, episodic_return=[3029.3977]
global_step=655000, episodic_return=[2867.5227]
SPS: 1183
global_step=656000, episodic_return=[2877.4143]
global_step=657000, episodic_return=[3105.9905]
SPS: 1184
global_step=658000, episodic_return=[2835.8748]
global_step=659000, episodic_return=[2884.0872]
SPS: 1183
global_step=660000, episodic_return=[2935.7258]
global_step=661000, episodic_return=[1563.9115]
SPS: 1183
global_step=662000, episodic_return=[2989.473]
global_step=663000, episodic_return=[2806.2212]
SPS: 1183
global_step=664000, episodic_return=[2975.2498]
global_step=665000, episodic_return=[2796.2156]
SPS: 1183
global_step=666000, episodic_return=[2770.582]
global_step=667000, episodic_return=[2713.0437]
SPS: 1183
global_step=668000, episodic_return=[2292.415]
global_step=669000, episodic_return=[2895.619]
SPS: 1183
global_step=670000, episodic_return=[824.3742]
global_step=671000, episodic_return=[2822.4568]
SPS: 1183
global_step=672000, episodic_return=[2768.1636]
global_step=673000, episodic_return=[2885.0598]
SPS: 1183
global_step=674000, episodic_return=[2963.527]
global_step=675000, episodic_return=[3071.223]
SPS: 1183
global_step=676000, episodic_return=[2096.2522]
global_step=677000, episodic_return=[2777.8455]
SPS: 1183
global_step=678000, episodic_return=[711.7712]
global_step=679000, episodic_return=[2907.4968]
SPS: 1183
global_step=680000, episodic_return=[3061.927]
global_step=681000, episodic_return=[3116.998]
SPS: 1183
global_step=682000, episodic_return=[1289.6571]
global_step=683000, episodic_return=[2820.669]
global_step=684000, episodic_return=[2760.9695]
SPS: 1183
global_step=685000, episodic_return=[2162.8308]
global_step=686000, episodic_return=[2827.0955]
SPS: 1183
global_step=687000, episodic_return=[1379.51]
global_step=688000, episodic_return=[3054.1506]
SPS: 1183
global_step=689000, episodic_return=[2911.8667]
global_step=690000, episodic_return=[2999.7683]
SPS: 1183
global_step=691000, episodic_return=[3072.458]
global_step=692000, episodic_return=[2057.3057]
SPS: 1183
global_step=693000, episodic_return=[2863.291]
global_step=694000, episodic_return=[2642.0208]
SPS: 1183
global_step=695000, episodic_return=[1718.0148]
global_step=696000, episodic_return=[2917.9465]
SPS: 1183
global_step=697000, episodic_return=[1049.97]
global_step=698000, episodic_return=[646.10205]
SPS: 1183
global_step=699000, episodic_return=[2973.2737]
global_step=700000, episodic_return=[1239.2288]
SPS: 1183
global_step=701000, episodic_return=[3029.3025]
global_step=702000, episodic_return=[3015.3728]
SPS: 1183
global_step=703000, episodic_return=[2857.598]
global_step=704000, episodic_return=[2900.0002]
SPS: 1183
global_step=705000, episodic_return=[2834.8718]
global_step=706000, episodic_return=[3004.0452]
SPS: 1183
global_step=707000, episodic_return=[1275.0785]
global_step=708000, episodic_return=[2950.4917]
SPS: 1183
global_step=709000, episodic_return=[2996.536]
global_step=710000, episodic_return=[3013.224]
SPS: 1183
global_step=711000, episodic_return=[2645.6492]
global_step=712000, episodic_return=[902.668]
SPS: 1183
global_step=713000, episodic_return=[2860.0718]
global_step=714000, episodic_return=[1964.576]
SPS: 1183
global_step=715000, episodic_return=[971.6501]
global_step=716000, episodic_return=[2895.5571]
SPS: 1183
global_step=717000, episodic_return=[2749.584]
global_step=718000, episodic_return=[2992.178]
SPS: 1183
global_step=719000, episodic_return=[3017.5247]
global_step=720000, episodic_return=[3010.8723]
SPS: 1183
global_step=721000, episodic_return=[2961.9824]
global_step=722000, episodic_return=[536.41693]
SPS: 1183
global_step=723000, episodic_return=[3016.1877]
global_step=724000, episodic_return=[1602.2108]
SPS: 1183
global_step=725000, episodic_return=[3073.8845]
global_step=726000, episodic_return=[2692.2449]
global_step=727000, episodic_return=[2899.3672]
SPS: 1184
global_step=728000, episodic_return=[2895.7307]
global_step=729000, episodic_return=[516.0924]
SPS: 1183
global_step=730000, episodic_return=[2938.827]
global_step=731000, episodic_return=[1570.5742]
SPS: 1184
global_step=732000, episodic_return=[2865.0432]
global_step=733000, episodic_return=[2664.0547]
SPS: 1184
global_step=734000, episodic_return=[3079.496]
global_step=735000, episodic_return=[3006.246]
SPS: 1183
global_step=736000, episodic_return=[3058.862]
global_step=737000, episodic_return=[3074.1096]
SPS: 1183
global_step=738000, episodic_return=[2968.2034]
global_step=739000, episodic_return=[634.21014]
SPS: 1183
global_step=740000, episodic_return=[2801.8945]
global_step=741000, episodic_return=[3038.919]
SPS: 1183
global_step=742000, episodic_return=[2920.5698]
global_step=743000, episodic_return=[3010.6638]
SPS: 1183
global_step=744000, episodic_return=[2941.3523]
global_step=745000, episodic_return=[2721.9495]
SPS: 1183
global_step=746000, episodic_return=[2109.0237]
global_step=747000, episodic_return=[3034.2112]
SPS: 1183
global_step=748000, episodic_return=[895.0426]
global_step=749000, episodic_return=[3117.3398]
SPS: 1183
global_step=750000, episodic_return=[1767.1393]
global_step=751000, episodic_return=[2819.5996]
SPS: 1183
global_step=752000, episodic_return=[2641.0571]
global_step=753000, episodic_return=[2925.32]
SPS: 1183
global_step=754000, episodic_return=[926.43115]
global_step=755000, episodic_return=[1732.1987]
SPS: 1183
global_step=756000, episodic_return=[3095.1309]
global_step=757000, episodic_return=[2366.24]
SPS: 1183
global_step=758000, episodic_return=[3004.001]
global_step=759000, episodic_return=[2857.923]
SPS: 1183
global_step=760000, episodic_return=[3043.6782]
global_step=761000, episodic_return=[542.24365]
SPS: 1183
global_step=762000, episodic_return=[1968.625]
global_step=763000, episodic_return=[3005.9504]
SPS: 1183
global_step=764000, episodic_return=[1278.3364]
global_step=765000, episodic_return=[824.3954]
SPS: 1182
global_step=766000, episodic_return=[3290.4453]
global_step=767000, episodic_return=[2969.6494]
global_step=768000, episodic_return=[3020.4814]
SPS: 1183
global_step=769000, episodic_return=[1839.8115]
global_step=770000, episodic_return=[2976.636]
SPS: 1183
global_step=771000, episodic_return=[3050.9878]
global_step=772000, episodic_return=[2520.7988]
SPS: 1183
global_step=773000, episodic_return=[3141.1047]
global_step=774000, episodic_return=[3089.9656]
SPS: 1183
global_step=775000, episodic_return=[852.21295]
global_step=776000, episodic_return=[3069.4412]
SPS: 1183
global_step=777000, episodic_return=[2969.6455]
global_step=778000, episodic_return=[3128.777]
SPS: 1183
global_step=779000, episodic_return=[2742.1646]
global_step=780000, episodic_return=[1272.9086]
SPS: 1183
global_step=781000, episodic_return=[601.71075]
global_step=782000, episodic_return=[580.2883]
SPS: 1183
global_step=783000, episodic_return=[3119.6414]
global_step=784000, episodic_return=[949.2101]
SPS: 1183
global_step=785000, episodic_return=[956.2221]
global_step=786000, episodic_return=[1726.1287]
SPS: 1183
global_step=787000, episodic_return=[2112.8838]
global_step=788000, episodic_return=[3162.3098]
SPS: 1183
global_step=789000, episodic_return=[3099.0037]
global_step=790000, episodic_return=[2880.8342]
SPS: 1183
global_step=791000, episodic_return=[3034.0825]
global_step=792000, episodic_return=[3039.4775]
SPS: 1183
global_step=793000, episodic_return=[755.19476]
global_step=794000, episodic_return=[3139.846]
SPS: 1184
global_step=795000, episodic_return=[1485.4148]
global_step=796000, episodic_return=[1276.7571]
SPS: 1183
global_step=797000, episodic_return=[3164.3357]
global_step=798000, episodic_return=[3313.6099]
SPS: 1183
global_step=799000, episodic_return=[3325.2458]
global_step=800000, episodic_return=[2425.3267]
SPS: 1183
global_step=801000, episodic_return=[1852.8269]
global_step=802000, episodic_return=[3384.9487]
SPS: 1184
global_step=803000, episodic_return=[3062.0076]
global_step=804000, episodic_return=[3038.1492]
SPS: 1183
global_step=805000, episodic_return=[3153.2407]
global_step=806000, episodic_return=[3161.9495]
SPS: 1183
global_step=807000, episodic_return=[3269.0063]
global_step=808000, episodic_return=[1985.434]
SPS: 1184
global_step=809000, episodic_return=[1454.9979]
global_step=810000, episodic_return=[3168.2144]
global_step=811000, episodic_return=[1608.3422]
SPS: 1184
global_step=812000, episodic_return=[3135.775]
global_step=813000, episodic_return=[3081.2349]
SPS: 1183
global_step=814000, episodic_return=[2774.6606]
global_step=815000, episodic_return=[802.48914]
SPS: 1184
global_step=816000, episodic_return=[3069.998]
global_step=817000, episodic_return=[2928.6365]
SPS: 1184
global_step=818000, episodic_return=[1243.4509]
global_step=819000, episodic_return=[3122.561]
SPS: 1184
global_step=820000, episodic_return=[2130.6738]
global_step=821000, episodic_return=[2781.509]
SPS: 1184
global_step=822000, episodic_return=[616.1526]
global_step=823000, episodic_return=[3098.6587]
SPS: 1184
global_step=824000, episodic_return=[3044.6367]
global_step=825000, episodic_return=[3280.3772]
SPS: 1184
global_step=826000, episodic_return=[3102.0498]
global_step=827000, episodic_return=[3016.8926]
SPS: 1183
global_step=828000, episodic_return=[2937.4597]
global_step=829000, episodic_return=[2211.6467]
SPS: 1183
global_step=830000, episodic_return=[3245.1455]
global_step=831000, episodic_return=[3282.7158]
SPS: 1184
global_step=832000, episodic_return=[3093.3906]
global_step=833000, episodic_return=[3139.0498]
SPS: 1184
global_step=834000, episodic_return=[3324.2175]
global_step=835000, episodic_return=[1696.9188]
SPS: 1183
global_step=836000, episodic_return=[3132.9683]
global_step=837000, episodic_return=[1010.09735]
SPS: 1184
global_step=838000, episodic_return=[1800.3572]
global_step=839000, episodic_return=[1497.5824]
SPS: 1184
global_step=840000, episodic_return=[3122.3928]
global_step=841000, episodic_return=[2373.6223]
SPS: 1184
global_step=842000, episodic_return=[3238.1304]
global_step=843000, episodic_return=[2153.198]
SPS: 1183
global_step=844000, episodic_return=[3253.878]
global_step=845000, episodic_return=[2879.5598]
SPS: 1184
global_step=846000, episodic_return=[3152.6262]
global_step=847000, episodic_return=[3178.6455]
SPS: 1184
global_step=848000, episodic_return=[3209.352]
global_step=849000, episodic_return=[1336.346]
SPS: 1183
global_step=850000, episodic_return=[1536.5006]
global_step=851000, episodic_return=[3066.7446]
SPS: 1183
global_step=852000, episodic_return=[3164.8293]
global_step=853000, episodic_return=[3267.4954]
global_step=854000, episodic_return=[3198.874]
SPS: 1183
global_step=855000, episodic_return=[3193.543]
global_step=856000, episodic_return=[3080.9878]
SPS: 1182
global_step=857000, episodic_return=[3258.4534]
global_step=858000, episodic_return=[3143.4]
SPS: 1181
global_step=859000, episodic_return=[3092.5503]
global_step=860000, episodic_return=[1902.8284]
SPS: 1181
global_step=861000, episodic_return=[3197.2607]
global_step=862000, episodic_return=[3165.049]
SPS: 1181
global_step=863000, episodic_return=[777.3313]
global_step=864000, episodic_return=[3230.7297]
SPS: 1181
global_step=865000, episodic_return=[1908.1556]
global_step=866000, episodic_return=[693.8567]
SPS: 1181
global_step=867000, episodic_return=[2122.7622]
global_step=868000, episodic_return=[2977.9365]
SPS: 1182
global_step=869000, episodic_return=[3147.7686]
global_step=870000, episodic_return=[1732.2582]
SPS: 1182
global_step=871000, episodic_return=[3117.231]
global_step=872000, episodic_return=[944.7252]
SPS: 1182
global_step=873000, episodic_return=[3185.346]
global_step=874000, episodic_return=[3241.7336]
SPS: 1182
global_step=875000, episodic_return=[3043.4363]
global_step=876000, episodic_return=[3040.102]
SPS: 1182
global_step=877000, episodic_return=[3214.4478]
global_step=878000, episodic_return=[2001.1555]
SPS: 1181
global_step=879000, episodic_return=[983.5486]
global_step=880000, episodic_return=[1588.8196]
SPS: 1181
global_step=881000, episodic_return=[2924.7485]
global_step=882000, episodic_return=[3226.177]
SPS: 1182
global_step=883000, episodic_return=[3114.149]
global_step=884000, episodic_return=[3254.638]
SPS: 1182
global_step=885000, episodic_return=[3298.3245]
global_step=886000, episodic_return=[2824.1187]
SPS: 1181
global_step=887000, episodic_return=[3079.9634]
global_step=888000, episodic_return=[3287.883]
SPS: 1181
global_step=889000, episodic_return=[2419.7722]
global_step=890000, episodic_return=[3111.6135]
SPS: 1181
global_step=891000, episodic_return=[3372.3381]
global_step=892000, episodic_return=[3281.9885]
SPS: 1179
global_step=893000, episodic_return=[3215.1074]
global_step=894000, episodic_return=[3366.7273]
SPS: 1179
global_step=895000, episodic_return=[3116.6765]
global_step=896000, episodic_return=[3221.3848]
global_step=897000, episodic_return=[2261.4158]
SPS: 1179
global_step=898000, episodic_return=[3169.6633]
global_step=899000, episodic_return=[3408.9192]
SPS: 1176
global_step=900000, episodic_return=[3287.4382]
global_step=901000, episodic_return=[3267.365]
SPS: 1176
global_step=902000, episodic_return=[3326.7295]
global_step=903000, episodic_return=[2257.4365]
SPS: 1176
global_step=904000, episodic_return=[1554.3647]
global_step=905000, episodic_return=[3214.7312]
SPS: 1177
global_step=906000, episodic_return=[3314.7878]
global_step=907000, episodic_return=[3378.3857]
SPS: 1176
global_step=908000, episodic_return=[2423.2302]
global_step=909000, episodic_return=[1405.0884]
SPS: 1177
global_step=910000, episodic_return=[873.41486]
global_step=911000, episodic_return=[3307.0762]
SPS: 1177
global_step=912000, episodic_return=[3347.629]
global_step=913000, episodic_return=[3067.2605]
SPS: 1176
global_step=914000, episodic_return=[3058.8599]
global_step=915000, episodic_return=[3409.7954]
SPS: 1176
global_step=916000, episodic_return=[3175.373]
global_step=917000, episodic_return=[3435.1912]
SPS: 1176
global_step=918000, episodic_return=[3263.929]
global_step=919000, episodic_return=[3395.7615]
SPS: 1176
global_step=920000, episodic_return=[3214.7544]
global_step=921000, episodic_return=[3109.379]
SPS: 1176
global_step=922000, episodic_return=[622.53973]
global_step=923000, episodic_return=[1175.7825]
SPS: 1176
global_step=924000, episodic_return=[1041.2798]
global_step=925000, episodic_return=[3355.5366]
SPS: 1176
global_step=926000, episodic_return=[3313.3071]
global_step=927000, episodic_return=[3332.94]
SPS: 1176
global_step=928000, episodic_return=[3424.3289]
global_step=929000, episodic_return=[1749.4066]
SPS: 1176
global_step=930000, episodic_return=[2855.7744]
global_step=931000, episodic_return=[3291.1213]
SPS: 1176
global_step=932000, episodic_return=[3521.7117]
global_step=933000, episodic_return=[2420.0823]
SPS: 1177
global_step=934000, episodic_return=[3221.4026]
global_step=935000, episodic_return=[3415.4504]
SPS: 1176
global_step=936000, episodic_return=[2093.848]
global_step=937000, episodic_return=[1319.6287]
SPS: 1176
global_step=938000, episodic_return=[3310.2634]
global_step=939000, episodic_return=[943.8573]
global_step=940000, episodic_return=[3039.447]
SPS: 1176
global_step=941000, episodic_return=[3258.2078]
global_step=942000, episodic_return=[3525.2307]
SPS: 1176
global_step=943000, episodic_return=[3337.8599]
global_step=944000, episodic_return=[3369.399]
SPS: 1176
global_step=945000, episodic_return=[2334.3582]
global_step=946000, episodic_return=[3186.3916]
SPS: 1176
global_step=947000, episodic_return=[3131.8257]
global_step=948000, episodic_return=[3360.8071]
SPS: 1176
global_step=949000, episodic_return=[3045.957]
global_step=950000, episodic_return=[3366.2185]
SPS: 1176
global_step=951000, episodic_return=[3290.3186]
global_step=952000, episodic_return=[3422.1536]
SPS: 1176
global_step=953000, episodic_return=[3386.7588]
global_step=954000, episodic_return=[3307.2732]
SPS: 1176
global_step=955000, episodic_return=[3580.9978]
global_step=956000, episodic_return=[3177.8052]
SPS: 1176
global_step=957000, episodic_return=[3307.1187]
global_step=958000, episodic_return=[3457.478]
SPS: 1176
global_step=959000, episodic_return=[1376.1664]
global_step=960000, episodic_return=[2206.1]
SPS: 1176
global_step=961000, episodic_return=[3539.1836]
global_step=962000, episodic_return=[3285.0935]
SPS: 1176
global_step=963000, episodic_return=[3253.5022]
global_step=964000, episodic_return=[809.5236]
SPS: 1176
global_step=965000, episodic_return=[2394.0608]
global_step=966000, episodic_return=[3224.029]
SPS: 1176
global_step=967000, episodic_return=[3513.1128]
global_step=968000, episodic_return=[3239.1758]
SPS: 1176
global_step=969000, episodic_return=[1482.4785]
global_step=970000, episodic_return=[3387.1885]
SPS: 1176
global_step=971000, episodic_return=[3108.5898]
global_step=972000, episodic_return=[3200.5554]
SPS: 1176
global_step=973000, episodic_return=[3195.297]
global_step=974000, episodic_return=[2633.1787]
SPS: 1176
global_step=975000, episodic_return=[3511.7815]
global_step=976000, episodic_return=[3402.8718]
SPS: 1176
global_step=977000, episodic_return=[1664.0978]
global_step=978000, episodic_return=[1434.2618]
SPS: 1177
global_step=979000, episodic_return=[3345.5183]
global_step=980000, episodic_return=[3228.1597]
SPS: 1176
global_step=981000, episodic_return=[3371.5918]
global_step=982000, episodic_return=[1527.7997]
global_step=983000, episodic_return=[2583.405]
SPS: 1176
global_step=984000, episodic_return=[3597.0525]
global_step=985000, episodic_return=[870.8214]
SPS: 1176
global_step=986000, episodic_return=[3221.2593]
global_step=987000, episodic_return=[3199.473]
SPS: 1176
global_step=988000, episodic_return=[3447.0469]
global_step=989000, episodic_return=[3193.386]
SPS: 1176
global_step=990000, episodic_return=[3290.4177]
global_step=991000, episodic_return=[3265.4858]
SPS: 1176
global_step=992000, episodic_return=[3329.45]
global_step=993000, episodic_return=[3414.2888]
SPS: 1177
global_step=994000, episodic_return=[3356.1462]
global_step=995000, episodic_return=[3452.9019]
SPS: 1177
global_step=996000, episodic_return=[3348.9583]
global_step=997000, episodic_return=[3277.1755]
SPS: 1176
global_step=998000, episodic_return=[3357.152]
global_step=999000, episodic_return=[3307.8777]
SPS: 1177
